time,Data,Grams,Newtons,multiplier,offset
14819,-425369,89.04041,,0.00111,561.2
14903,-425340,89.0726,,0.00111,561.2
14988,-425349,89.06261,,0.00111,561.2
15072,-425378,89.03042,,0.00111,561.2
15156,-425385,89.02265,,0.00111,561.2
15240,-425381,89.02709,,0.00111,561.2
15324,-425338,89.07482,,0.00111,561.2
15409,-425334,89.07926,,0.00111,561.2
15493,-425348,89.06372,,0.00111,561.2
15577,-425386,89.02154,,0.00111,561.2
15661,-425366,89.04374,,0.00111,561.2
15745,-425319,89.09591,,0.00111,561.2
15830,-425331,89.08259,,0.00111,561.2
15914,-425368,89.04152,,0.00111,561.2
15998,-425367,89.04263,,0.00111,561.2
16082,-425361,89.04929,,0.00111,561.2
16166,-425353,89.05817,,0.00111,561.2
16250,-425324,89.09036,,0.00111,561.2
16335,-425320,89.0948,,0.00111,561.2
16419,-425311,89.10479,,0.00111,561.2
16503,-425296,89.12144,,0.00111,561.2
16587,-425334,89.07926,,0.00111,561.2
16671,-425335,89.07815,,0.00111,561.2
16756,-425332,89.08148,,0.00111,561.2
16840,-425357,89.05373,,0.00111,561.2
16924,-425324,89.09036,,0.00111,561.2
17008,-425301,89.11589,,0.00111,561.2
17092,-425272,89.14808,,0.00111,561.2
17177,-425141,89.29349,,0.00111,561.2
17261,-425075,89.36675,,0.00111,561.2
17345,-425087,89.35343,,0.00111,561.2
17429,-425081,89.36009,,0.00111,561.2
17513,-425072,89.37008,,0.00111,561.2
17597,-425036,89.41004,,0.00111,561.2
17682,-424973,89.47997,,0.00111,561.2
17766,-424908,89.55212,,0.00111,561.2
17850,-424866,89.59874,,0.00111,561.2
17934,-424936,89.52104,,0.00111,561.2
18018,-425005,89.44445,,0.00111,561.2
18103,-425029,89.41781,,0.00111,561.2
18187,-425034,89.41226,,0.00111,561.2
18271,-425046,89.39894,,0.00111,561.2
18355,-425130,89.3057,,0.00111,561.2
18439,-425109,89.32901,,0.00111,561.2
18524,-425277,89.14253,,0.00111,561.2
18608,-425386,89.02154,,0.00111,561.2
18692,-425489,88.90721,,0.00111,561.2
18776,-425712,88.65968,,0.00111,561.2
18860,-426267,88.04363,,0.00111,561.2
18945,-427069,87.15341,,0.00111,561.2
19029,-427792,86.35088,,0.00111,561.2
19113,-428493,85.57277,,0.00111,561.2
19197,-429836,84.08204,,0.00111,561.2
19281,-431309,82.44701,,0.00111,561.2
19365,-430958,82.83662,,0.00111,561.2
19450,-430515,83.32835,,0.00111,561.2
19534,-430272,83.59808,,0.00111,561.2
19618,-429932,83.97548,,0.00111,561.2
19702,-429636,84.30404,,0.00111,561.2
19786,-429172,84.81908,,0.00111,561.2
19871,-429235,84.74915,,0.00111,561.2
19955,-429972,83.93108,,0.00111,561.2
20039,-430644,83.18516,,0.00111,561.2
20123,-430277,83.59253,,0.00111,561.2
20207,-429057,84.94673,,0.00111,561.2
20292,-429150,84.8435,,0.00111,561.2
20376,-430237,83.63693,,0.00111,561.2
20460,-431855,81.84095,,0.00111,561.2
20544,-433707,79.78523,,0.00111,561.2
20628,-433292,80.24588,,0.00111,561.2
20712,-431047,82.73783,,0.00111,561.2
20797,-430212,83.66468,,0.00111,561.2
20881,-429692,84.24188,,0.00111,561.2
20965,-429361,84.60929,,0.00111,561.2
21049,-429398,84.56822,,0.00111,561.2
21133,-429575,84.37175,,0.00111,561.2
21218,-429144,84.85016,,0.00111,561.2
21302,-428131,85.97459,,0.00111,561.2
21386,-423628,90.97292,,0.00111,561.2
21470,-419155,95.93795,,0.00111,561.2
21554,-418784,96.34976,,0.00111,561.2
21639,-420653,94.27517,,0.00111,561.2
21723,-424240,90.2936,,0.00111,561.2
21807,-425731,88.63859,,0.00111,561.2
21891,-425080,89.3612,,0.00111,561.2
21975,-423074,91.58786,,0.00111,561.2
22060,-420265,94.70585,,0.00111,561.2
22144,-419559,95.48951,,0.00111,561.2
22228,-421100,93.779,,0.00111,561.2
22312,-421299,93.55811,,0.00111,561.2
22396,-420939,93.95771,,0.00111,561.2
22480,-419833,95.18537,,0.00111,561.2
22565,-422207,92.55023,,0.00111,561.2
22649,-421518,93.31502,,0.00111,561.2
22733,-420403,94.55267,,0.00111,561.2
22817,-420022,94.97558,,0.00111,561.2
22901,-419896,95.11544,,0.00111,561.2
22986,-420448,94.50272,,0.00111,561.2
23070,-423262,91.37918,,0.00111,561.2
23154,-425367,89.04263,,0.00111,561.2
23238,-425459,88.94051,,0.00111,561.2
23322,-425395,89.01155,,0.00111,561.2
23407,-425340,89.0726,,0.00111,561.2
23491,-425333,89.08037,,0.00111,561.2
23575,-425350,89.0615,,0.00111,561.2
23659,-425347,89.06483,,0.00111,561.2
23743,-425306,89.11034,,0.00111,561.2
23827,-425286,89.13254,,0.00111,561.2
23912,-425251,89.17139,,0.00111,561.2
23996,-425208,89.21912,,0.00111,561.2
24080,-425038,89.40782,,0.00111,561.2
24164,-423100,91.559,,0.00111,561.2
24248,-420885,94.01765,,0.00111,561.2
24333,-421617,93.20513,,0.00111,561.2
24417,-425739,88.62971,,0.00111,561.2
24501,-426644,87.62516,,0.00111,561.2
24585,-418413,96.76157,,0.00111,561.2
24669,-410589,105.44621,,0.00111,561.2
24754,-396932,120.60548,,0.00111,561.2
24838,-379307,140.16923,,0.00111,561.2
24922,-390068,128.22452,,0.00111,561.2
25006,-408611,107.64179,,0.00111,561.2
25090,-411032,104.95448,,0.00111,561.2
25175,-403801,112.98089,,0.00111,561.2
25259,-384083,134.86787,,0.00111,561.2
25343,-364478,156.62942,,0.00111,561.2
25427,-349206,173.58134,,0.00111,561.2
25511,-332004,192.67556,,0.00111,561.2
25595,-300786,227.32754,,0.00111,561.2
25680,-288429,241.04381,,0.00111,561.2
25764,-320716,205.20524,,0.00111,561.2
25848,-394999,122.75111,,0.00111,561.2
25932,-421870,92.9243,,0.00111,561.2
26016,-422782,91.91198,,0.00111,561.2
26101,-422654,92.05406,,0.00111,561.2
26185,-422619,92.09291,,0.00111,561.2
26269,-422618,92.09402,,0.00111,561.2
26353,-422651,92.05739,,0.00111,561.2
26437,-422706,91.99634,,0.00111,561.2
26522,-422710,91.9919,,0.00111,561.2
26606,-422639,92.07071,,0.00111,561.2
26690,-422503,92.22167,,0.00111,561.2
26774,-422447,92.28383,,0.00111,561.2
26858,-422485,92.24165,,0.00111,561.2
26943,-422477,92.25053,,0.00111,561.2
27027,-422501,92.22389,,0.00111,561.2
27111,-422500,92.225,,0.00111,561.2
27195,-422537,92.18393,,0.00111,561.2
27279,-422634,92.07626,,0.00111,561.2
27363,-422715,91.98635,,0.00111,561.2
27448,-422155,92.60795,,0.00111,561.2
27532,-420580,94.3562,,0.00111,561.2
27616,-419203,95.88467,,0.00111,561.2
27700,-409920,106.1888,,0.00111,561.2
27784,-386262,132.44918,,0.00111,561.2
27869,-373126,147.03014,,0.00111,561.2
27953,-376678,143.08742,,0.00111,561.2
28037,-382851,136.23539,,0.00111,561.2
28121,-385372,133.43708,,0.00111,561.2
28205,-389448,128.91272,,0.00111,561.2
28290,-387983,130.53887,,0.00111,561.2
28374,-383797,135.18533,,0.00111,561.2
28458,-383714,135.27746,,0.00111,561.2
28542,-377526,142.14614,,0.00111,561.2
28626,-305585,222.00065,,0.00111,561.2
28711,-147679,397.27631,,0.00111,561.2
28795,-41235,515.42915,,0.00111,561.2
28879,-86708,464.95412,,0.00111,561.2
28963,-316059,210.37451,,0.00111,561.2
29047,-417665,97.59185,,0.00111,561.2
29131,-421830,92.9687,,0.00111,561.2
29216,-421181,93.68909,,0.00111,561.2
29300,-420780,94.1342,,0.00111,561.2
29384,-420536,94.40504,,0.00111,561.2
29468,-420408,94.54712,,0.00111,561.2
29552,-420300,94.667,,0.00111,561.2
29637,-420137,94.84793,,0.00111,561.2
29721,-419925,95.08325,,0.00111,561.2
29805,-419891,95.12099,,0.00111,561.2
29889,-419888,95.12432,,0.00111,561.2
29973,-420354,94.60706,,0.00111,561.2
30058,-420585,94.35065,,0.00111,561.2
30142,-420499,94.44611,,0.00111,561.2
30226,-420272,94.69808,,0.00111,561.2
30310,-420014,94.98446,,0.00111,561.2
30394,-419940,95.0666,,0.00111,561.2
30478,-416223,99.19247,,0.00111,561.2
30563,-399057,118.24673,,0.00111,561.2
30647,-389996,128.30444,,0.00111,561.2
30731,-405826,110.73314,,0.00111,561.2
30815,-426477,87.81053,,0.00111,561.2
30899,-429322,84.65258,,0.00111,561.2
30984,-429019,84.98891,,0.00111,561.2
31068,-428612,85.44068,,0.00111,561.2
31152,-427839,86.29871,,0.00111,561.2
31236,-427162,87.05018,,0.00111,561.2
31320,-427091,87.12899,,0.00111,561.2
31404,-427161,87.05129,,0.00111,561.2
31489,-427191,87.01799,,0.00111,561.2
31573,-427391,86.79599,,0.00111,561.2
31657,-427895,86.23655,,0.00111,561.2
31741,-428420,85.6538,,0.00111,561.2
31825,-428705,85.33745,,0.00111,561.2
31910,-428681,85.36409,,0.00111,561.2
31994,-428630,85.4207,,0.00111,561.2
